TE_family,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance,new_bulk_TE,new_bulk_baseMean,new_bulk_log2FoldChange,new_bulk_lfcSE,new_bulk_stat,new_bulk_pvalue,new_bulk_padj,new_bulk_TE_class,new_bulk_significance,_merge
L1MA5A,L1MA5A:TE,4.344974,0.09361494,1.3929218355257385e-05,0.000128971860033,L1MA5A:L1:LINE,2724.62623521759,-0.0603521318291962,0.382012501844218,0.995278921297154,True,0.0690374421879496,-0.874194204137687,L1,LINE,Not Significant,L1MA5A:L1:LINE,2724.49694645005,-0.0604468631401424,0.0689607710346533,-0.876539839001617,0.380736628425092,0.9962736297742,L1MA5A,Not significant,both
L1MA4A,L1MA4A:TE,11.631912,0.13834324,2.836698217266394e-31,8.75328181929584e-30,L1MA4A:L1:LINE,5544.25210250651,-0.0450174415023856,0.537788999017094,0.995278921297154,True,0.0730612984472858,-0.616159888464971,L1,LINE,Not Significant,L1MA4A:L1:LINE,5544.01542208572,-0.0450989842926468,0.0730601766762877,-0.617285453503209,0.537046459840069,0.9962736297742,L1MA4A,Not significant,both
L1M3c,L1M3c:TE,11.741749,0.424911,7.785941138074468e-32,2.447869816259617e-30,L1M3c:L1:LINE,308.118794230289,0.0210952414198595,0.763677468880825,0.995278921297154,True,0.0701642433344816,0.300655154496513,L1,LINE,Not Significant,L1M3c:L1:LINE,308.103604575694,0.0209564562387396,0.0698023238500374,0.300225767322049,0.764004951643811,0.9962736297742,L1M3c,Not significant,both
L1M3b,L1M3b:TE,8.492845,0.711303,2.016401119556454e-17,4.024099312634078e-16,L1M3b:L1:LINE,221.093648241072,-0.124440759747817,0.393289275928498,0.995278921297154,True,0.145771939862136,-0.85366744701008,L1,LINE,Not Significant,L1M3b:L1:LINE,221.091936045071,-0.124471269283588,0.146022521355449,-0.852411450837771,0.393985766863626,0.9962736297742,L1M3b,Not significant,both
L1M3a,L1M3a:TE,4.3152943,0.32022586,1.593906010873283e-05,0.0001467223435123,L1M3a:L1:LINE,639.693350201007,-0.0685552894948428,0.45015322843507,0.995278921297154,True,0.0907825178647336,-0.755159595782423,L1,LINE,Not Significant,L1M3a:L1:LINE,639.662495125882,-0.0686145367230148,0.0907518567592853,-0.756067580027717,0.449608678463694,0.9962736297742,L1M3a,Not significant,both
L1M3,L1M3:TE,4.1319475,0.06672775,3.597026076469356e-05,0.0003152773949498,L1M3:L1:LINE,3032.80887086516,-0.0770830749954024,0.270908254155622,0.995278921297154,True,0.0700135699794658,-1.10097335442272,L1,LINE,Not Significant,L1M3:L1:LINE,3032.65331288497,-0.0771833507144061,0.0699224955795087,-1.10384147583293,0.269661909587904,0.9962736297742,L1M3,Not significant,both
L1M2c,L1M2c:TE,8.187498,0.2691204,2.667125571407965e-16,5.047887849412241e-15,L1M2c:L1:LINE,279.146615965174,0.0390801621533738,0.651795216993491,0.995278921297154,True,0.0866004665960357,0.451269648876959,L1,LINE,Not Significant,L1M2c:L1:LINE,279.137404962749,0.0389877733537179,0.0864402156694983,0.451037437282509,0.651962567070345,0.9962736297742,L1M2c,Not significant,both
L1M2b,L1M2b:TE,3.0935295,0.6091469,0.0019779088783409,0.0132988929168987,L1M2b:L1:LINE,89.2816109084728,0.128720661525117,0.432117124097312,0.995278921297154,True,0.163855560174441,0.785573961531,L1,LINE,Not Significant,L1M2b:L1:LINE,89.2800097317248,0.128707681421384,0.163846680820104,0.785537313158627,0.432138602090429,0.9962736297742,L1M2b,Not significant,both
L1M3d,L1M3d:TE,12.44662,0.5863356,1.4589407944421625e-35,4.9771243560680134e-34,L1M3d:L1:LINE,257.420382407061,0.0523133219699195,0.6253923305131,0.995278921297154,True,0.107150600990756,0.488222385000271,L1,LINE,Not Significant,L1M3d:L1:LINE,257.41047685537,0.0522395936791237,0.107107159684703,0.487732041750561,0.625739652899064,0.9962736297742,L1M3d,Not significant,both
L1M2a1,,,,,,,,,,,,,,,,,L1M2a1:L1:LINE,126.045647182492,-0.195925318183502,0.185946968114218,-1.05366234346534,0.292037535169242,0.9962736297742,L1M2a1,Not significant,right_only
L1M2,L1M2:TE,23.23435,0.28918436,2.0479600648573912e-119,2.889738955365676e-117,L1M2:L1:LINE,5858.35279964101,-0.0325547566487598,0.611016804983441,0.995278921297154,True,0.0640057254869056,-0.50862257088891,L1,LINE,Not Significant,L1M2:L1:LINE,5858.07284323072,-0.0326406462772295,0.0639119418903639,-0.510712791878896,0.609552182180242,0.9962736297742,L1M2,Not significant,both
L1M1,L1M1:TE,20.355299,0.1929506,4.167035615322976e-92,3.716328053962375e-90,L1M1:L1:LINE,6747.66039092458,-0.0225213025477292,0.742536379201992,0.995278921297154,True,0.068558753652855,-0.328496382267464,L1,LINE,Not Significant,L1M1:L1:LINE,6747.34767071509,-0.0225988429345002,0.0685099735818296,-0.329862087999606,0.741504170983769,0.9962736297742,L1M1,Not significant,both
L1M,L1M:TE,3.9466665,0.80318975,7.924686253694639e-05,0.0006630747365111,L1M:L1:LINE,234.496119791136,-0.0273312598074793,0.739176608563109,0.995278921297154,True,0.08208967758665,-0.33294392926114,L1,LINE,Not Significant,L1M:L1:LINE,234.487006198867,-0.0274570061433096,0.0817995084041666,-0.335662239039948,0.73712558415389,0.9962736297742,L1M,Not significant,both
L1HS,L1HS:TE,-2.656362,-0.058234323,0.0078988760819796,0.0470846332098172,L1HS:L1:LINE,2825.6404938476,-0.0342047156741634,0.589092863266858,0.995278921297154,True,0.0633243521723894,-0.54015105564834,L1,LINE,Not Significant,L1HS:L1:LINE,2825.50950550148,-0.0342747548288664,0.0632203873055621,-0.542147182098186,0.587717117619623,0.9962736297742,L1HS,Not significant,both
Kanga2_a,,,,,,,,,,,,,,,,,Kanga2_a:TcMar-Tc2:DNA,1536.80968315091,-0.0344611580575719,0.0712425432719567,-0.48371599994714,0.628587436515302,0.9962736297742,Kanga2_a,Not significant,right_only
Kanga1d,,,,,,,,,,,,,,,,,Kanga1d:TcMar-Tc2:DNA,340.290825739911,-0.0237617286513307,0.0673336765445714,-0.35289516139226,0.724167038416913,0.9962736297742,Kanga1d,Not significant,right_only
L1M2a,,,,,,,,,,,,,,,,,L1M2a:L1:LINE,1011.28605387186,-0.119741070034858,0.138833288463897,-0.862480975274137,0.388422897741241,0.9962736297742,L1M2a,Not significant,right_only
L1M3de,L1M3de:TE,5.500166,0.1423088,3.7943404547810393e-08,4.4914888683908683e-07,L1M3de:L1:LINE,310.520333994213,0.0221136433889084,0.859527045731328,0.995278921297154,True,0.124952605386875,0.176976248878051,L1,LINE,Not Significant,L1M3de:L1:LINE,310.504740897297,0.0220021741463333,0.125036580851895,0.175965897311242,0.860320734354075,0.9962736297742,L1M3de,Not significant,both
L1M3e,L1M3e:TE,2.6487372,0.028103046,0.0080793110499396,0.048074380044731,L1M3e:L1:LINE,262.091853364447,-0.107639972316276,0.301934641829925,0.995278921297154,True,0.104272642981,-1.03229350708881,L1,LINE,Not Significant,L1M3e:L1:LINE,262.077618404646,-0.107761615730804,0.104144246814111,-1.03473421746618,0.300793051464385,0.9962736297742,L1M3e,Not significant,both
L1M3f,L1M3f:TE,6.411747,0.16979146,1.4386147597790343e-10,2.053065840700801e-09,L1M3f:L1:LINE,524.704742048976,-0.0240373762194351,0.784821609154848,0.995278921297154,True,0.0880357379262124,-0.273041117001623,L1,LINE,Not Significant,L1M3f:L1:LINE,524.682014560835,-0.0241418889575229,0.0879785801243385,-0.27440643987893,0.783772294582385,0.9962736297742,L1M3f,Not significant,both
L1MA4,L1MA4:TE,12.871252,0.10727445,6.533467256070276e-38,2.3460377345423195e-36,L1MA4:L1:LINE,8060.43096916192,-0.0614783211726778,0.355640189216959,0.995278921297154,True,0.0665562647551425,-0.923704498725309,L1,LINE,Not Significant,L1MA4:L1:LINE,8060.05685864951,-0.061559462780054,0.0664933157481698,-0.925799263992161,0.354550309757503,0.9962736297742,L1MA4,Not significant,both
L1MA3,L1MA3:TE,24.480963,0.1987905,2.3563156732500702e-132,4.093587720204096e-130,L1MA3:L1:LINE,8985.25846273089,-0.0534324182933668,0.510369971771042,0.995278921297154,True,0.0811719970107917,-0.658261719078601,L1,LINE,Not Significant,L1MA3:L1:LINE,8984.823736327,-0.0535280277959839,0.0812018165619885,-0.659197417771082,0.509769004894291,0.9962736297742,L1MA3,Not significant,both
L1MA2,L1MA2:TE,13.433285,0.11762112,3.8590592894224655e-41,1.5023837686993814e-39,L1MA2:L1:LINE,5806.51481898299,-0.0441027290866197,0.545414808961906,0.995278921297154,True,0.0729398558037865,-0.604645136744708,L1,LINE,Not Significant,L1MA2:L1:LINE,5806.2471623842,-0.044189115055479,0.0729186041000887,-0.606006047439205,0.544510737466433,0.9962736297742,L1MA2,Not significant,both
L1MA10,L1MA10:TE,9.260556,0.22315831,2.033705137533817e-20,4.571653545892212e-19,L1MA10:L1:LINE,2658.94794454626,0.0074817819320062,0.924919662087372,0.995278921297154,True,0.079391946139956,0.0942385505806474,L1,LINE,Not Significant,L1MA10:L1:LINE,2658.83268546726,0.0074062264870479,0.0794119110508409,0.0932634209282072,0.925694291256535,0.9962736297742,L1MA10,Not significant,both
L1MA1,,,,,,,,,,,,,,,,,L1MA1:L1:LINE,3289.0797067778,-0.0043640566124571,0.081382889505853,-0.0536237609521507,0.957234925242826,0.9962736297742,L1MA1,Not significant,right_only
L1M8,L1M8:TE,15.371472,0.37475675,2.5432342431798713e-53,1.2449007358106032e-51,L1M8:L1:LINE,805.262553259599,0.0069040563644355,0.941389724602243,0.995278921297154,True,0.0939030055931861,0.0735232735184837,L1,LINE,Not Significant,L1M8:L1:LINE,805.220463064267,0.0067890759203638,0.0939074210274588,0.0722954144207485,0.942366813911428,0.9962736297742,L1M8,Not significant,both
L1M7,L1M7:TE,5.784814,0.11460861,7.259265241720804e-09,9.128753842674425e-08,L1M7:L1:LINE,1612.8110411231,-0.0463685072457912,0.588778940210369,0.995278921297154,True,0.085771295985074,-0.54060634986628,L1,LINE,Not Significant,L1M7:L1:LINE,1612.73618019418,-0.0464633332106244,0.0857958390846386,-0.541556953184965,0.5881237531395,0.9962736297742,L1M7,Not significant,both
L1M6B,L1M6B:TE,2.909359,0.29908693,0.003621708377962,0.0231203154842074,L1M6B:L1:LINE,512.391926050951,-0.0194089516345396,0.828649876262727,0.995278921297154,True,0.0896762931239247,-0.216433473757866,L1,LINE,Not Significant,L1M6B:L1:LINE,512.378586740877,-0.0194831117004442,0.0897087383670553,-0.21718187163358,0.828066611864029,0.9962736297742,L1M6B,Not significant,both
L1M6,L1M6:TE,5.12974,0.10204331,2.9014199135077455e-07,3.174451237731172e-06,L1M6:L1:LINE,2794.42968056074,-0.0253130400599024,0.702268144214106,0.995278921297154,True,0.0662193439032212,-0.382260508302486,L1,LINE,Not Significant,L1M6:L1:LINE,2794.31511052266,-0.0253868598459438,0.0661694152506024,-0.383664563904586,0.701227080145815,0.9962736297742,L1M6,Not significant,both
L1M5,L1M5:TE,32.664677,0.17870857,4.959370283813e-234,3.466369159999992e-231,L1M5:L1:LINE,28487.7557964549,-0.062640863884037,0.271477362937394,0.995278921297154,True,0.0569634991411828,-1.09966671339454,L1,LINE,Not Significant,L1M5:L1:LINE,28486.3850701495,-0.0627264736252666,0.0568263494295283,-1.10382726068046,0.269668077077991,0.9962736297742,L1M5,Not significant,both
L1M4c,L1M4c:TE,13.388585,0.22849824,7.05111692209882e-41,2.71346119198054e-39,L1M4c:L1:LINE,2845.35172835847,-0.0915651407119633,0.224201310606077,0.995278921297154,True,0.0753354602302935,-1.21543215415499,L1,LINE,Not Significant,L1M4c:L1:LINE,2845.20682228725,-0.0916674756609217,0.0752834751906156,-1.21763076729418,0.223364317029729,0.9962736297742,L1M4c,Not significant,both
L1M4b,L1M4b:TE,18.011055,0.31880325,1.5956053712266904e-72,1.0800882755004094e-70,L1M4b:L1:LINE,3039.00342043502,-0.058015359610902,0.642981600542117,0.995278921297154,True,0.125158782287181,-0.463534068890058,L1,LINE,Not Significant,L1M4b:L1:LINE,3038.87986089303,-0.0580459474352995,0.125477855595667,-0.462599134801471,0.643651728926953,0.9962736297742,L1M4b,Not significant,both
L1M4a2,L1M4a2:TE,12.628556,0.3015098,1.4694920392561481e-36,5.117680560816168e-35,L1M4a2:L1:LINE,1273.36287505745,-0.0117043476666954,0.902448901277818,0.995278921297154,True,0.0954923974603522,-0.122568371702627,L1,LINE,Not Significant,L1M4a2:L1:LINE,1273.28856585155,-0.0118183218321961,0.0955175261524091,-0.123729354268856,0.901529568894569,0.9962736297742,L1M4a2,Not significant,both
L1M4a1,L1M4a1:TE,9.920493,0.22759244,3.390760833940495e-23,8.394507155196175e-22,L1M4a1:L1:LINE,1444.15401817276,-0.0689747712978874,0.392546513612179,0.995278921297154,True,0.0806714573191688,-0.855008370866482,L1,LINE,Not Significant,L1M4a1:L1:LINE,1444.07273669729,-0.0690890558933983,0.0806008323648426,-0.857175464152333,0.391347920239883,0.9962736297742,L1M4a1,Not significant,both
L1M4,L1M4:TE,28.260883,0.1997155,1.0461457163562259e-175,3.275198906779831e-173,L1M4:L1:LINE,11859.7981748577,-0.0642698597407696,0.310189108595366,0.995278921297154,True,0.0633309589050812,-1.01482530585232,L1,LINE,Not Significant,L1M4:L1:LINE,11859.2343765352,-0.0643629401464709,0.063240357696761,-1.017751045228,0.308796282203678,0.9962736297742,L1M4,Not significant,both
L1MA5,L1MA5:TE,7.3761826,0.09917579,1.6289263419514565e-13,2.730473017699443e-12,L1MA5:L1:LINE,3568.63348558065,-0.035720018744402,0.5589676966695,0.995278921297154,True,0.061125111949934,-0.584375514496552,L1,LINE,Not Significant,L1MA5:L1:LINE,3568.46754545351,-0.0358023188502793,0.0610084603400693,-0.586841868336168,0.557309914622323,0.9962736297742,L1MA5,Not significant,both
L1ME3C,L1ME3C:TE,11.390006,0.2823963,4.6895484935581055e-30,1.3899840234111327e-28,L1ME3C:L1:LINE,2026.73149011171,-0.0169267990045674,0.784203131907801,0.995278921297154,True,0.0618114265400899,-0.273845791175664,L1,LINE,Not Significant,L1ME3C:L1:LINE,2026.64634182233,-0.0170172705533765,0.0617107038760398,-0.275758814671108,0.782733318696008,0.9962736297742,L1ME3C,Not significant,both
GSAT,,,,,,,,,,,,,,,,,GSAT:centr:Satellite,1.22433350395017,-0.364856483897575,1.05132602037376,-0.347044091772658,0.72855819438691,0.9962736297742,GSAT,Not significant,right_only
FordPrefect,,,,,,,,,,,,,,,,,FordPrefect:hAT-Tip100:DNA,1428.09156464847,-0.0693271120799107,0.511023093370761,-0.135663364296556,0.892087410952851,0.9962736297742,FordPrefect,Not significant,right_only
Arthur1,,,,,,,,,,,,,,,,,Arthur1:hAT-Tip100:DNA,1138.09830938063,-0.0635383411527646,0.0610299730523209,-1.04110059328215,0.297828864245679,0.9962736297742,Arthur1,Not significant,right_only
AmnSINE1,,,,,,,,,,,,,,,,,AmnSINE1:5S-Deu-L2:SINE,2950.91982296863,-0.271505960564906,0.164614930318507,-1.64933982622098,0.0990780348682133,0.9962736297742,AmnSINE1,Not significant,right_only
AluYm1,AluYm1:TE,-4.630489,-0.039364554,3.648033340762835e-06,3.590099608926883e-05,AluYm1:Alu:SINE,1533.20641426066,0.0517552189464633,0.386707730997454,0.995278921297154,True,0.059790919683318,0.865603326066638,Alu,SINE,Not Significant,AluYm1:Alu:SINE,1533.14466491754,0.0517118704130732,0.0596738153937277,0.86657556705363,0.386174605487104,0.9962736297742,AluYm1,Not significant,both
AluYk4,,,,,,,,,,,,,,,,,AluYk4:Alu:SINE,281.804972318694,0.117426080092761,0.0678937114019743,1.7295575343867,0.0837093587166692,0.9962736297742,AluYk4,Not significant,right_only
AluYk3,AluYk3:TE,3.416813,0.08411652,0.0006335878403073,0.0046490435889739,AluYk3:Alu:SINE,327.140225780453,0.109841886955155,0.201654440927437,0.995278921297154,True,0.0860255313988779,1.27685217596444,Alu,SINE,Not Significant,AluYk3:Alu:SINE,327.127392348551,0.109744936058728,0.0858729098669985,1.27799251508657,0.201252065428392,0.9962736297742,AluYk3,Not significant,both
AluYk2,,,,,,,,,,,,,,,,,AluYk2:Alu:SINE,238.309535272169,0.0583422130552479,0.0967427563357695,0.603065441434777,0.546465155307617,0.9962736297742,AluYk2,Not significant,right_only
Arthur1A,,,,,,,,,,,,,,,,,Arthur1A:hAT-Tip100:DNA,736.651877889204,0.013893730404092,0.0583637433335954,0.238054134476575,0.811839107562797,0.9962736297742,Arthur1A,Not significant,right_only
AluYk12,,,,,,,,,,,,,,,,,AluYk12:Alu:SINE,40.1609102175746,-0.0611773092733298,0.186998296058623,-0.327154367514402,0.743551132852317,0.9962736297742,AluYk12,Not significant,right_only
AluYj4,AluYj4:TE,-14.720037,-0.2127218,4.793953555888377e-49,2.156920271290796e-47,AluYj4:Alu:SINE,872.629291974281,0.117964041706362,0.0286348485275117,0.995278921297154,True,0.0539023358328439,2.18847736157816,Alu,SINE,Not Significant,AluYj4:Alu:SINE,872.595029168007,0.117879299094578,0.0537051334054571,2.19493541156719,0.0281682311944329,0.9962736297742,AluYj4,Not significant,both
AluYi6_4d,,,,,,,,,,,,,,,,,AluYi6_4d:Alu:SINE,28.3873830352159,0.363071498959317,0.213052026765652,1.70414477848962,0.088354042779651,0.9962736297742,AluYi6_4d,Not significant,right_only
AluYi6,,,,,,,,,,,,,,,,,AluYi6:Alu:SINE,98.1817936831512,-0.131038271386812,0.130729397013467,-1.00236270020669,0.31616845006581,0.9962736297742,AluYi6,Not significant,right_only
AluYh9,,,,,,,,,,,,,,,,,AluYh9:Alu:SINE,21.1034475153812,-0.0726309505851777,0.275578054444477,-0.263558543264958,0.792120106921822,0.9962736297742,AluYh9,Not significant,right_only
AluYh7,,,,,,,,,,,,,,,,,AluYh7:Alu:SINE,30.1149648492018,-0.308111187084371,0.282829396561956,-1.08938883591924,0.275982452454491,0.9962736297742,AluYh7,Not significant,right_only
AluYh3a3,AluYh3a3:TE,3.4278252,0.11741461,0.0006084371740897,0.0044743281789254,AluYh3a3:Alu:SINE,142.84873848347,0.0831441515379557,0.475419676462638,0.995278921297154,True,0.116499179510557,0.713688730575317,Alu,SINE,Not Significant,AluYh3a3:Alu:SINE,142.843651024637,0.0830340562533446,0.116315306670397,0.713870415083361,0.475307312899001,0.9962736297742,AluYh3a3,Not significant,both
AluYk11,,,,,,,,,,,,,,,,,AluYk11:Alu:SINE,338.917696995435,-0.108830212681046,0.12131268137175,-0.897104997189433,0.369662892438494,0.9962736297742,AluYk11,Not significant,right_only
AluYh3,,,,,,,,,,,,,,,,,AluYh3:Alu:SINE,764.778461829674,0.0962929975828186,0.0693921852644732,1.38766342659219,0.165239557793158,0.9962736297742,AluYh3,Not significant,right_only
Arthur1B,,,,,,,,,,,,,,,,,Arthur1B:hAT-Tip100:DNA,1066.73746852263,-0.0721855068777115,0.0596116586363534,-1.21092934719468,0.225922483976434,0.9962736297742,Arthur1B,Not significant,right_only
BLACKJACK,,,,,,,,,,,,,,,,,BLACKJACK:hAT-Blackjack:DNA,942.766920396918,-0.0330473186620749,0.073893469831487,-0.44722921710726,0.654709567947884,0.9962736297742,BLACKJACK,Not significant,right_only
Charlie10a,,,,,,,,,,,,,,,,,Charlie10a:hAT-Charlie:DNA,211.373241352914,-0.140387631322383,0.107944959960989,-1.30054827361203,0.193413122379121,0.9962736297742,Charlie10a,Not significant,right_only
Charlie10,Charlie10:TE,3.73198,0.23974714,0.0001899804687227,0.0015089489924585,Charlie10:hAT-Charlie:DNA,580.906891481678,-0.0649496682189654,0.286044725951921,0.995278921297154,True,0.0608805009231854,-1.06683859748319,hAT-Charlie,DNA,Not Significant,Charlie10:hAT-Charlie:DNA,580.877317739954,-0.0648997061703546,0.0605707323505479,-1.07146972889073,0.283958274682453,0.9962736297742,Charlie10,Not significant,both
Charlie1,Charlie1:TE,9.472979,0.30727625,2.71976352297466e-21,6.312161597143118e-20,Charlie1:hAT-Charlie:DNA,2273.72395769837,-0.143840876977596,0.0259759362842383,0.995278921297154,True,0.0646019619946833,-2.22657133833542,hAT-Charlie,DNA,Not Significant,Charlie1:hAT-Charlie:DNA,2273.61940055075,-0.143904532439125,0.0644937481043513,-2.23129429857738,0.0256616410964614,0.9962736297742,Charlie1,Not significant,both
Chap1_Mam,,,,,,,,,,,,,,,,,Chap1_Mam:hAT-Charlie:DNA,991.000378133168,-0.0774717972975462,0.0566783262507481,-1.36686812088993,0.171666645898759,0.9962736297742,Chap1_Mam,Not significant,right_only
CR1_Mam,,,,,,,,,,,,,,,,,CR1_Mam:CR1:LINE,1052.92547368016,-0.0557363557633819,0.0631196870496466,-0.883026490919428,0.377221958708512,0.9962736297742,CR1_Mam,Not significant,right_only
CR1-L3B_Croc,,,,,,,,,,,,,,,,,CR1-L3B_Croc:CR1:LINE,12.5429442317529,0.343391399907047,0.36538539702891,0.939806031383013,0.347317064512195,0.9962736297742,CR1-L3B_Croc,Not significant,right_only
Arthur1C,,,,,,,,,,,,,,,,,Arthur1C:hAT-Tip100:DNA,238.494608732011,0.159461406460255,0.0935075836313483,1.70533127119324,0.0881326585430853,0.9962736297742,Arthur1C,Not significant,right_only
CR1-L3A_Croc,,,,,,,,,,,,,,,,,CR1-L3A_Croc:CR1:LINE,125.444210200039,-0.0897867854241651,0.123478846550116,-0.727143052698696,0.467138327338232,0.9962736297742,CR1-L3A_Croc,Not significant,right_only
CR1-16_AMi,,,,,,,,,,,,,,,,,CR1-16_AMi:CR1:LINE,278.578994045586,0.006225126107317,0.103393266445013,0.0602082352299771,0.951989786850851,0.9962736297742,CR1-16_AMi,Not significant,right_only
CR1-13_AMi,,,,,,,,,,,,,,,,,CR1-13_AMi:CR1:LINE,21.8161316805122,-0.124976647064292,0.222486618289019,-0.561726579447321,0.574302322143642,0.9962736297742,CR1-13_AMi,Not significant,right_only
CR1-12_AMi,,,,,,,,,,,,,,,,,CR1-12_AMi:CR1:LINE,72.8415717824904,-0.0904490922104886,0.160301776447285,-0.56424260675759,0.572589034994688,0.9962736297742,CR1-12_AMi,Not significant,right_only
